"id","created_at","text"
995500000000000000,"13/05/2018 03:03","En Guelatao, Oaxaca, dimos a conocer los diez compromisos basicos con la educacion y el magisterio nacional \n\nhttps://t.co/dDvbSKfTka"
995112000000000000,"12/05/2018 01:24","En Puebla aparecieron mantas con la leyenda AMLO Si, Barbosa no. Pretenden restar votos a nuestros candidatos porqu https://t.co/BheeWrbPfe"
994947000000000000,"11/05/2018 14:28","Me hicieron llegar esta encuesta en la cual votarian por nosotros el 42 por ciento; el 51 por ciento de los ciudada https://t.co/iEYNbhOT3J"
994755000000000000,"11/05/2018 01:44","La mayoria de la gente en Veracruz no quiere que Yunes Linares, gobernador del estado, deje a su hijo de gobernador https://t.co/6yyBvrfcRc"
994589000000000000,"10/05/2018 14:45","Felicidades a las mamas en su dia! https://t.co/ugR7ierw1x"
994397000000000000,"10/05/2018 02:01","La gente esta feliz y contando los dias para el primero de julio. Miren como esta la participacion y el entusiasmo https://t.co/kodMzPFe9r"
993893000000000000,"08/05/2018 16:39","En esta campanna, entre otras cosas favorables, contamos con una actitud mas abierta y plural de los medios de comun https://t.co/AM4ok4cUbo"
993695000000000000,"08/05/2018 03:33","Hoy fue dia intenso: por la mannana estuvimos con empresarios del turismo; mas tarde con Laurence Fink, presidente d https://t.co/DnT2DGzYmw"
993215000000000000,"06/05/2018 19:45","Reitero: respeto a los empresarios y Estado democratico de derecho a la mafia del poder \n\nhttps://t.co/SsuqlM9lyU"
992967000000000000,"06/05/2018 03:20","No estamos en contra de los empresarios, estamos en contra de la riqueza mal habida, la que obtienen de la noche a https://t.co/dJo4Paf50F"
992809000000000000,"05/05/2018 16:51","Ya estuvimos en Neza y mucha gente. Ahora vamos hacia Matehuala en San Luis Potosi y por la noche en Linares, NL. https://t.co/WviXypePvJ"
992546000000000000,"04/05/2018 23:26","Hoy nos acompanno German Martinez en la gira por Yucatan. Para mi, el alumno mas destacado de Carlos Castillo Peraza https://t.co/eDTp7YHrl9"
992434000000000000,"04/05/2018 16:02","Ayer en Televisa fueron criticos, pero me dejaron hablar. Les comparto la entrevista.\nhttps://t.co/p4mZ8QO73P"
992225000000000000,"04/05/2018 02:10","Se desbordo el entusiasmo en Yautepec y Cuautla, Morelos. Recorde aquello que decia la gente cuando el sitio de Cua https://t.co/MmGxQ44Slx"
